country,date,type,median,lower_90,upper_90,lower_50,upper_50
Mozambique,2020-08-16,estimate based on partial data,1,0,5,0,1
Mozambique,2020-08-17,forecast,1,0,6,0,1
Mozambique,2020-08-18,forecast,1,0,7,0,1
Mozambique,2020-08-19,forecast,1,0,8,0,1
Mozambique,2020-08-20,forecast,1,0,9,0,1
Mozambique,2020-08-21,forecast,1,0,11,0,1
Mozambique,2020-08-22,forecast,1,0,12,0,1
Mozambique,2020-08-23,forecast,1,0,14,0,1
Mozambique,2020-08-24,forecast,1,0,16,0,1
Mozambique,2020-08-25,forecast,1,0,19,0,1
Mozambique,2020-08-26,forecast,1,0,22,0,1
Mozambique,2020-08-27,forecast,1,0,25,0,1
Mozambique,2020-08-28,forecast,1,0,29,0,1
Mozambique,2020-08-29,forecast,1,0,34,0,1
Mozambique,2020-08-30,forecast,1,0,39,0,1
Namibia,2020-07-25,estimate,1,0,2,0,1
Namibia,2020-07-26,estimate,1,0,2,0,1
Namibia,2020-07-27,estimate,1,0,2,1,1
Namibia,2020-07-28,estimate,1,0,2,1,1
Namibia,2020-07-29,estimate,1,0,3,1,1
Namibia,2020-07-30,estimate based on partial data,1,0,3,1,2
Namibia,2020-07-31,estimate based on partial data,2,0,3,1,2
Namibia,2020-08-01,estimate based on partial data,2,1,3,1,2
Namibia,2020-08-02,estimate based on partial data,2,1,4,1,2
Namibia,2020-08-03,estimate based on partial data,2,1,4,1,3
Namibia,2020-08-04,estimate based on partial data,3,1,5,2,3
Namibia,2020-08-05,estimate based on partial data,3,1,6,2,3
Namibia,2020-08-06,estimate based on partial data,4,1,7,2,4
Namibia,2020-08-07,estimate based on partial data,4,1,9,2,5
Namibia,2020-08-08,estimate based on partial data,5,1,12,2,6
Namibia,2020-08-09,estimate based on partial data,6,1,15,2,7
Namibia,2020-08-10,estimate based on partial data,7,1,21,2,8
Namibia,2020-08-11,estimate based on partial data,9,1,29,1,9
Namibia,2020-08-12,estimate based on partial data,10,1,43,1,10
Namibia,2020-08-13,estimate based on partial data,12,0,64,1,12
Namibia,2020-08-14,estimate based on partial data,13,0,100,1,14
Namibia,2020-08-15,estimate based on partial data,15,0,156,0,15
Namibia,2020-08-16,estimate based on partial data,18,0,243,0,18
Namibia,2020-08-17,forecast,20,0,382,0,20
Namibia,2020-08-18,forecast,23,0,612,0,23
Namibia,2020-08-19,forecast,27,0,976,0,27
Namibia,2020-08-20,forecast,30,0,1533,0,30
Namibia,2020-08-21,forecast,34,0,2291,0,34
Namibia,2020-08-22,forecast,39,0,3565,0,39
Namibia,2020-08-23,forecast,45,0,5471,0,45
Namibia,2020-08-24,forecast,51,0,8752,0,51
Namibia,2020-08-25,forecast,58,0,14191,0,58
Namibia,2020-08-26,forecast,68,0,22418,0,68
Namibia,2020-08-27,forecast,78,0,36304,0,78
Namibia,2020-08-28,forecast,89,0,57246,0,89
Namibia,2020-08-29,forecast,103,0,89741,0,103
Namibia,2020-08-30,forecast,118,0,138985,0,118
Nepal,2020-06-09,estimate,1,0,1,1,1
Nepal,2020-06-10,estimate,1,0,1,1,1
Nepal,2020-06-11,estimate,1,0,1,1,1
Nepal,2020-06-12,estimate,1,0,1,0,1
Nepal,2020-06-13,estimate,1,0,1,0,1
Nepal,2020-06-14,estimate,1,0,1,0,1
Nepal,2020-06-15,estimate,1,0,1,0,1
Nepal,2020-06-16,estimate,1,0,1,0,1
Nepal,2020-06-17,estimate,1,0,1,0,1
Nepal,2020-06-18,estimate,1,0,1,0,1
Nepal,2020-06-19,estimate,1,0,1,0,1
Nepal,2020-06-20,estimate,1,0,1,0,1
Nepal,2020-06-21,estimate,1,0,1,0,1
Nepal,2020-06-22,estimate,1,0,1,0,1
Nepal,2020-06-23,estimate,1,0,1,0,1
Nepal,2020-06-24,estimate,1,0,1,0,1
Nepal,2020-06-25,estimate,1,0,1,0,1
Nepal,2020-06-26,estimate,1,0,1,0,1
Nepal,2020-06-27,estimate,1,0,1,0,1
Nepal,2020-06-28,estimate,1,0,1,0,1
Nepal,2020-06-29,estimate,1,0,1,0,1
Nepal,2020-06-30,estimate,1,0,1,0,1
Nepal,2020-07-01,estimate,1,0,1,0,1
Nepal,2020-07-02,estimate,1,0,1,0,1
Nepal,2020-07-03,estimate,1,0,1,0,1
Nepal,2020-07-04,estimate,1,0,1,0,1
Nepal,2020-07-05,estimate,1,0,1,0,1
Nepal,2020-07-06,estimate,1,0,1,1,1
Nepal,2020-07-07,estimate,1,0,1,1,1
Nepal,2020-07-08,estimate,1,0,1,1,1
Nepal,2020-07-09,estimate,1,0,1,1,1
Nepal,2020-07-10,estimate,1,0,1,1,1
Nepal,2020-07-11,estimate,1,0,1,1,1
Nepal,2020-07-12,estimate,1,0,1,1,1
Nepal,2020-07-13,estimate,1,0,1,1,1
Nepal,2020-07-14,estimate,1,0,1,1,1
Nepal,2020-07-15,estimate,1,1,1,1,1
Nepal,2020-07-16,estimate,1,1,2,1,1
Nepal,2020-07-17,estimate,1,1,2,1,1
Nepal,2020-07-18,estimate,1,1,2,1,1
Nepal,2020-07-19,estimate,1,1,2,1,1
Nepal,2020-07-20,estimate,1,1,2,1,2
Nepal,2020-07-21,estimate,2,1,2,1,2
Nepal,2020-07-22,estimate,2,1,3,1,2
Nepal,2020-07-23,estimate,2,1,3,2,2
Nepal,2020-07-24,estimate,2,1,3,2,2
Nepal,2020-07-25,estimate,2,1,3,2,2
Nepal,2020-07-26,estimate,2,2,3,2,3
Nepal,2020-07-27,estimate,3,2,4,2,3
Nepal,2020-07-28,estimate,3,2,4,2,3
Nepal,2020-07-29,estimate,3,2,5,2,3
Nepal,2020-07-30,estimate based on partial data,3,2,5,3,4
Nepal,2020-07-31,estimate based on partial data,4,2,5,3,4
Nepal,2020-08-01,estimate based on partial data,4,2,6,3,4
Nepal,2020-08-02,estimate based on partial data,4,3,6,4,5
Nepal,2020-08-03,estimate based on partial data,5,3,7,4,5
Nepal,2020-08-04,estimate based on partial data,5,3,7,4,6
Nepal,2020-08-05,estimate based on partial data,5,3,8,4,6
Nepal,2020-08-06,estimate based on partial data,6,3,9,4,7
Nepal,2020-08-07,estimate based on partial data,6,3,11,4,7
Nepal,2020-08-08,estimate based on partial data,7,3,12,5,8
Nepal,2020-08-09,estimate based on partial data,7,3,14,4,8
Nepal,2020-08-10,estimate based on partial data,8,2,16,4,9
Nepal,2020-08-11,estimate based on partial data,8,2,18,4,10
Nepal,2020-08-12,estimate based on partial data,9,2,20,3,10
Nepal,2020-08-13,estimate based on partial data,9,1,23,4,11
Nepal,2020-08-14,estimate based on partial data,10,1,27,4,12
Nepal,2020-08-15,estimate based on partial data,11,0,31,3,12
Nepal,2020-08-16,estimate based on partial data,12,0,36,2,13
Nepal,2020-08-17,forecast,12,0,42,2,14
Nepal,2020-08-18,forecast,13,0,49,1,14
Nepal,2020-08-19,forecast,14,0,57,1,15
Nepal,2020-08-20,forecast,16,0,66,1,16
Nepal,2020-08-21,forecast,17,0,78,0,17
Nepal,2020-08-22,forecast,18,0,91,0,18
Nepal,2020-08-23,forecast,19,0,106,0,19
Nepal,2020-08-24,forecast,21,0,124,0,21
Nepal,2020-08-25,forecast,22,0,148,0,22
Nepal,2020-08-26,forecast,24,0,173,0,24
Nepal,2020-08-27,forecast,26,0,204,0,26
Nepal,2020-08-28,forecast,28,0,238,0,28
Nepal,2020-08-29,forecast,30,0,284,0,30
Nepal,2020-08-30,forecast,32,0,337,0,32
Netherlands,2020-06-07,estimate,4,2,6,3,4
Netherlands,2020-06-08,estimate,4,2,5,3,4
Netherlands,2020-06-09,estimate,3,2,5,3,4
Netherlands,2020-06-10,estimate,3,2,5,3,4
Netherlands,2020-06-11,estimate,3,2,4,2,3
Netherlands,2020-06-12,estimate,3,2,4,2,3
Netherlands,2020-06-13,estimate,3,2,4,2,3
Netherlands,2020-06-14,estimate,2,1,4,2,3
Netherlands,2020-06-15,estimate,2,1,3,2,2
Netherlands,2020-06-16,estimate,2,1,3,2,2
Netherlands,2020-06-17,estimate,2,1,3,1,2
Netherlands,2020-06-18,estimate,2,1,3,1,2
Netherlands,2020-06-19,estimate,2,1,2,1,2
Netherlands,2020-06-20,estimate,1,1,2,1,2
Netherlands,2020-06-21,estimate,1,1,2,1,2
Netherlands,2020-06-22,estimate,1,1,2,1,1
Netherlands,2020-06-23,estimate,1,1,2,1,1
Netherlands,2020-06-24,estimate,1,1,2,1,1
Netherlands,2020-06-25,estimate,1,0,2,1,1
Netherlands,2020-06-26,estimate,1,0,1,1,1
Netherlands,2020-06-27,estimate,1,0,1,1,1
Netherlands,2020-06-28,estimate,1,0,1,0,1
Netherlands,2020-06-29,estimate,1,0,1,0,1
Netherlands,2020-06-30,estimate,1,0,1,0,1
Netherlands,2020-07-01,estimate,1,0,1,0,1
Netherlands,2020-07-02,estimate,0,0,1,0,1
Netherlands,2020-07-03,estimate,0,0,1,0,1
Netherlands,2020-07-04,estimate,0,0,1,0,0
Netherlands,2020-07-05,estimate,0,0,1,0,0
Netherlands,2020-07-06,estimate,0,0,1,0,0
Netherlands,2020-07-07,estimate,0,0,1,0,0
Netherlands,2020-07-08,estimate,0,0,1,0,0
Netherlands,2020-07-09,estimate,0,0,1,0,0
Netherlands,2020-07-10,estimate,0,0,1,0,0
Netherlands,2020-07-11,estimate,0,0,1,0,0
Netherlands,2020-07-12,estimate,0,0,1,0,0
Netherlands,2020-07-13,estimate,0,0,1,0,0
Netherlands,2020-07-14,estimate,0,0,1,0,0
Netherlands,2020-07-15,estimate,0,0,1,0,0
Netherlands,2020-07-16,estimate,0,0,1,0,0
Netherlands,2020-07-17,estimate,0,0,1,0,0
Netherlands,2020-07-18,estimate,0,0,1,0,0
Netherlands,2020-07-19,estimate,0,0,1,0,0
Netherlands,2020-07-20,estimate,0,0,1,0,0
Netherlands,2020-07-21,estimate,0,0,1,0,0
Netherlands,2020-07-22,estimate,0,0,1,0,1
Netherlands,2020-07-23,estimate,0,0,1,0,1
Netherlands,2020-07-24,estimate,1,0,1,0,1
Netherlands,2020-07-25,estimate,1,0,1,0,1
Netherlands,2020-07-26,estimate,1,0,1,0,1
Netherlands,2020-07-27,estimate,1,0,1,0,1
Netherlands,2020-07-28,estimate,1,0,1,0,1
Netherlands,2020-07-29,estimate,1,0,1,1,1
Netherlands,2020-07-30,estimate based on partial data,1,0,2,1,1
Netherlands,2020-07-31,estimate based on partial data,1,0,2,1,1
Netherlands,2020-08-01,estimate based on partial data,1,1,2,1,1
Netherlands,2020-08-02,estimate based on partial data,1,1,2,1,2
Netherlands,2020-08-03,estimate based on partial data,2,1,3,1,2
Netherlands,2020-08-04,estimate based on partial data,2,1,3,1,2
Netherlands,2020-08-05,estimate based on partial data,2,1,4,1,2
Netherlands,2020-08-06,estimate based on partial data,2,1,4,2,3
Netherlands,2020-08-07,estimate based on partial data,3,1,5,2,3
Netherlands,2020-08-08,estimate based on partial data,3,1,6,1,3
Netherlands,2020-08-09,estimate based on partial data,3,1,7,1,4
Netherlands,2020-08-10,estimate based on partial data,4,1,9,1,4
Netherlands,2020-08-11,estimate based on partial data,4,0,11,1,5
Netherlands,2020-08-12,estimate based on partial data,5,0,14,1,5
Netherlands,2020-08-13,estimate based on partial data,5,0,17,1,6
Netherlands,2020-08-14,estimate based on partial data,6,0,23,0,6
Netherlands,2020-08-15,estimate based on partial data,6,0,30,0,6
Netherlands,2020-08-16,estimate based on partial data,7,0,40,0,7
Netherlands,2020-08-17,forecast,8,0,54,0,8
Netherlands,2020-08-18,forecast,9,0,70,0,9
Netherlands,2020-08-19,forecast,10,0,91,0,10
Netherlands,2020-08-20,forecast,11,0,120,0,11
Netherlands,2020-08-21,forecast,12,0,155,0,12
Netherlands,2020-08-22,forecast,13,0,207,0,13
Netherlands,2020-08-23,forecast,15,0,271,0,15
Netherlands,2020-08-24,forecast,16,0,362,0,16
Netherlands,2020-08-25,forecast,18,0,485,0,18
Netherlands,2020-08-26,forecast,20,0,640,0,20
Netherlands,2020-08-27,forecast,22,0,833,0,22
Netherlands,2020-08-28,forecast,25,0,1105,0,25
Netherlands,2020-08-29,forecast,27,0,1449,0,27
Netherlands,2020-08-30,forecast,30,0,1911,0,30
Nigeria,2020-06-08,estimate,11,8,13,10,11
Nigeria,2020-06-09,estimate,11,9,13,9,11
Nigeria,2020-06-10,estimate,11,9,13,10,12
Nigeria,2020-06-11,estimate,11,9,13,10,12
Nigeria,2020-06-12,estimate,11,9,14,10,12
Nigeria,2020-06-13,estimate,11,9,14,10,12
Nigeria,2020-06-14,estimate,11,8,13,10,12
Nigeria,2020-06-15,estimate,11,8,13,10,12
Nigeria,2020-06-16,estimate,11,8,13,10,12
Nigeria,2020-06-17,estimate,11,8,13,10,12
Nigeria,2020-06-18,estimate,11,8,13,10,12
Nigeria,2020-06-19,estimate,11,8,13,10,12
Nigeria,2020-06-20,estimate,11,8,13,10,12
Nigeria,2020-06-21,estimate,11,8,13,10,11
Nigeria,2020-06-22,estimate,11,8,13,10,12
Nigeria,2020-06-23,estimate,11,8,13,10,12
Nigeria,2020-06-24,estimate,11,8,13,10,12
Nigeria,2020-06-25,estimate,11,8,13,10,12
Nigeria,2020-06-26,estimate,11,8,13,9,11
Nigeria,2020-06-27,estimate,10,8,13,9,11
Nigeria,2020-06-28,estimate,10,8,13,9,11
Nigeria,2020-06-29,estimate,10,8,13,9,11
Nigeria,2020-06-30,estimate,10,8,13,9,11
Nigeria,2020-07-01,estimate,10,8,12,9,11
Nigeria,2020-07-02,estimate,10,8,12,9,11
Nigeria,2020-07-03,estimate,10,8,12,9,10
Nigeria,2020-07-04,estimate,10,8,12,9,10
Nigeria,2020-07-05,estimate,9,8,12,8,10
Nigeria,2020-07-06,estimate,9,7,11,8,10
Nigeria,2020-07-07,estimate,9,7,11,8,10
Nigeria,2020-07-08,estimate,9,7,11,8,9
Nigeria,2020-07-09,estimate,9,7,11,8,9
Nigeria,2020-07-10,estimate,9,7,11,8,9
Nigeria,2020-07-11,estimate,8,7,11,7,9
Nigeria,2020-07-12,estimate,8,7,10,7,9
Nigeria,2020-07-13,estimate,8,6,10,7,8
Nigeria,2020-07-14,estimate,8,6,10,7,8
Nigeria,2020-07-15,estimate,8,6,10,7,8
Nigeria,2020-07-16,estimate,8,6,10,7,8
Nigeria,2020-07-17,estimate,7,6,9,7,8
Nigeria,2020-07-18,estimate,7,6,9,6,8
Nigeria,2020-07-19,estimate,7,5,9,6,8
Nigeria,2020-07-20,estimate,7,5,9,6,7
Nigeria,2020-07-21,estimate,7,5,9,6,7
Nigeria,2020-07-22,estimate,7,5,8,6,7
Nigeria,2020-07-23,estimate,6,5,8,6,7
Nigeria,2020-07-24,estimate,6,5,8,5,7
Nigeria,2020-07-25,estimate,6,4,8,6,7
Nigeria,2020-07-26,estimate,6,4,8,5,7
Nigeria,2020-07-27,estimate,6,4,8,5,6
Nigeria,2020-07-28,estimate,6,4,7,5,6
Nigeria,2020-07-29,estimate,6,4,7,5,6
Nigeria,2020-07-30,estimate based on partial data,5,4,7,5,6
Nigeria,2020-07-31,estimate based on partial data,5,3,7,5,6
Nigeria,2020-08-01,estimate based on partial data,5,3,7,4,6
Nigeria,2020-08-02,estimate based on partial data,5,3,7,4,6
Nigeria,2020-08-03,estimate based on partial data,5,3,7,4,6
Nigeria,2020-08-04,estimate based on partial data,5,3,7,4,6
Nigeria,2020-08-05,estimate based on partial data,5,2,7,4,6
Nigeria,2020-08-06,estimate based on partial data,5,2,7,3,5
Nigeria,2020-08-07,estimate based on partial data,5,2,7,3,5
Nigeria,2020-08-08,estimate based on partial data,4,2,7,3,5
Nigeria,2020-08-09,estimate based on partial data,4,2,7,3,5
Nigeria,2020-08-10,estimate based on partial data,4,1,7,3,5
Nigeria,2020-08-11,estimate based on partial data,4,1,8,3,5
Nigeria,2020-08-12,estimate based on partial data,4,1,8,2,5
Nigeria,2020-08-13,estimate based on partial data,4,1,7,2,5
Nigeria,2020-08-14,estimate based on partial data,4,0,7,2,5
Nigeria,2020-08-15,estimate based on partial data,4,0,8,2,4
Nigeria,2020-08-16,estimate based on partial data,4,0,8,2,4
Nigeria,2020-08-17,forecast,4,0,8,2,4
Nigeria,2020-08-18,forecast,3,0,8,2,4
Nigeria,2020-08-19,forecast,3,0,8,1,4
Nigeria,2020-08-20,forecast,3,0,8,1,4
Nigeria,2020-08-21,forecast,3,0,8,1,4
Nigeria,2020-08-22,forecast,3,0,8,1,4
Nigeria,2020-08-23,forecast,3,0,8,1,4
Nigeria,2020-08-24,forecast,3,0,8,1,3
Nigeria,2020-08-25,forecast,3,0,9,1,3
Nigeria,2020-08-26,forecast,3,0,9,1,3
Nigeria,2020-08-27,forecast,3,0,9,1,3
Nigeria,2020-08-28,forecast,3,0,9,1,3
Nigeria,2020-08-29,forecast,3,0,9,0,3
Nigeria,2020-08-30,forecast,3,0,9,0,3
North Macedonia,2020-06-07,estimate,7,5,8,6,7
North Macedonia,2020-06-08,estimate,7,5,9,6,7
North Macedonia,2020-06-09,estimate,7,5,9,6,7
North Macedonia,2020-06-10,estimate,7,5,9,7,8
North Macedonia,2020-06-11,estimate,7,5,9,7,8
North Macedonia,2020-06-12,estimate,8,6,10,7,8
North Macedonia,2020-06-13,estimate,8,6,10,7,8
North Macedonia,2020-06-14,estimate,8,6,10,7,8
North Macedonia,2020-06-15,estimate,8,6,10,7,8
North Macedonia,2020-06-16,estimate,8,6,10,7,8
North Macedonia,2020-06-17,estimate,8,6,10,7,8
North Macedonia,2020-06-18,estimate,8,6,10,7,8
North Macedonia,2020-06-19,estimate,8,6,10,7,8
North Macedonia,2020-06-20,estimate,8,6,9,7,8
North Macedonia,2020-06-21,estimate,7,5,9,7,8
North Macedonia,2020-06-22,estimate,7,5,9,7,8
North Macedonia,2020-06-23,estimate,7,5,9,6,8
North Macedonia,2020-06-24,estimate,7,5,9,6,8
North Macedonia,2020-06-25,estimate,7,5,9,6,8
North Macedonia,2020-06-26,estimate,7,5,9,6,8
North Macedonia,2020-06-27,estimate,7,5,9,6,8
North Macedonia,2020-06-28,estimate,7,5,9,6,7
North Macedonia,2020-06-29,estimate,7,5,8,6,7
North Macedonia,2020-06-30,estimate,7,5,8,6,7
North Macedonia,2020-07-01,estimate,6,5,8,6,7
North Macedonia,2020-07-02,estimate,6,5,8,6,7
North Macedonia,2020-07-03,estimate,6,4,8,6,7
North Macedonia,2020-07-04,estimate,6,4,8,5,7
North Macedonia,2020-07-05,estimate,6,4,8,5,7
North Macedonia,2020-07-06,estimate,6,4,8,5,6
North Macedonia,2020-07-07,estimate,6,4,7,5,6
North Macedonia,2020-07-08,estimate,6,4,7,5,6
North Macedonia,2020-07-09,estimate,6,4,7,5,6
North Macedonia,2020-07-10,estimate,6,4,7,5,6
North Macedonia,2020-07-11,estimate,6,4,7,5,6
North Macedonia,2020-07-12,estimate,5,4,7,5,6
North Macedonia,2020-07-13,estimate,5,4,7,5,6
North Macedonia,2020-07-14,estimate,5,4,7,5,6
North Macedonia,2020-07-15,estimate,5,4,7,5,6
North Macedonia,2020-07-16,estimate,5,4,6,4,5
North Macedonia,2020-07-17,estimate,5,4,6,4,5
North Macedonia,2020-07-18,estimate,5,3,6,4,5
North Macedonia,2020-07-19,estimate,5,3,6,4,5
North Macedonia,2020-07-20,estimate,4,3,6,4,5
North Macedonia,2020-07-21,estimate,4,3,5,4,5
North Macedonia,2020-07-22,estimate,4,3,5,4,4
North Macedonia,2020-07-23,estimate,4,3,5,3,4
North Macedonia,2020-07-24,estimate,4,3,5,3,4
North Macedonia,2020-07-25,estimate,4,2,5,3,4
North Macedonia,2020-07-26,estimate,3,2,5,3,4
North Macedonia,2020-07-27,estimate,3,2,4,3,4
North Macedonia,2020-07-28,estimate,3,2,4,3,4
North Macedonia,2020-07-29,estimate,3,2,4,2,3
North Macedonia,2020-07-30,estimate based on partial data,3,2,4,2,3
North Macedonia,2020-07-31,estimate based on partial data,3,2,4,2,3
North Macedonia,2020-08-01,estimate based on partial data,3,1,4,2,3
North Macedonia,2020-08-02,estimate based on partial data,3,1,4,2,3
North Macedonia,2020-08-03,estimate based on partial data,2,1,4,2,3
North Macedonia,2020-08-04,estimate based on partial data,2,1,4,2,3
North Macedonia,2020-08-05,estimate based on partial data,2,1,4,1,3
North Macedonia,2020-08-06,estimate based on partial data,2,1,4,1,2
North Macedonia,2020-08-07,estimate based on partial data,2,1,4,1,2
North Macedonia,2020-08-08,estimate based on partial data,2,0,4,1,2
North Macedonia,2020-08-09,estimate based on partial data,2,0,4,1,2
North Macedonia,2020-08-10,estimate based on partial data,2,0,4,1,2
North Macedonia,2020-08-11,estimate based on partial data,2,0,4,1,2
North Macedonia,2020-08-12,estimate based on partial data,2,0,4,0,2
North Macedonia,2020-08-13,estimate based on partial data,1,0,4,0,2
North Macedonia,2020-08-14,estimate based on partial data,1,0,4,0,2
North Macedonia,2020-08-15,estimate based on partial data,1,0,4,0,1
North Macedonia,2020-08-16,estimate based on partial data,1,0,4,0,1
North Macedonia,2020-08-17,forecast,1,0,4,0,1
North Macedonia,2020-08-18,forecast,1,0,4,0,1
North Macedonia,2020-08-19,forecast,1,0,4,0,1
North Macedonia,2020-08-20,forecast,1,0,4,0,1
North Macedonia,2020-08-21,forecast,1,0,4,0,1
North Macedonia,2020-08-22,forecast,1,0,4,0,1
North Macedonia,2020-08-23,forecast,1,0,4,0,1
North Macedonia,2020-08-24,forecast,1,0,4,0,1
North Macedonia,2020-08-25,forecast,1,0,4,0,1
North Macedonia,2020-08-26,forecast,1,0,4,0,1
North Macedonia,2020-08-27,forecast,1,0,4,0,1
North Macedonia,2020-08-28,forecast,1,0,4,0,1
North Macedonia,2020-08-29,forecast,1,0,5,0,1
North Macedonia,2020-08-30,forecast,1,0,5,0,1
Norway,2020-06-12,estimate,0,0,1,0,0
Norway,2020-06-13,estimate,0,0,1,0,0
Norway,2020-06-14,estimate,0,0,1,0,0
Norway,2020-06-15,estimate,0,0,1,0,0
Norway,2020-06-16,estimate,0,0,1,0,0
Norway,2020-06-17,estimate,0,0,1,0,0
Norway,2020-06-18,estimate,0,0,1,0,0
Norway,2020-06-19,estimate,0,0,1,0,0
Norway,2020-06-20,estimate,0,0,1,0,0
Norway,2020-06-21,estimate,0,0,1,0,0
Norway,2020-06-22,estimate,0,0,1,0,0
Norway,2020-06-23,estimate,0,0,0,0,0
Norway,2020-06-24,estimate,0,0,0,0,0
Norway,2020-06-25,estimate,0,0,0,0,0
Norway,2020-06-26,estimate,0,0,0,0,0
Norway,2020-06-27,estimate,0,0,0,0,0
Norway,2020-06-28,estimate,0,0,0,0,0
Norway,2020-06-29,estimate,0,0,0,0,0
Norway,2020-06-30,estimate,0,0,0,0,0
Norway,2020-07-01,estimate,0,0,0,0,0
Norway,2020-07-02,estimate,0,0,0,0,0
Norway,2020-07-03,estimate,0,0,0,0,0
Norway,2020-07-04,estimate,0,0,0,0,0
Norway,2020-07-05,estimate,0,0,0,0,0
Norway,2020-07-06,estimate,0,0,0,0,0
Norway,2020-07-07,estimate,0,0,0,0,0
Norway,2020-07-08,estimate,0,0,0,0,0
Norway,2020-07-09,estimate,0,0,0,0,0
Norway,2020-07-10,estimate,0,0,0,0,0
Norway,2020-07-11,estimate,0,0,0,0,0
Norway,2020-07-12,estimate,0,0,0,0,0
Norway,2020-07-13,estimate,0,0,0,0,0
Norway,2020-07-14,estimate,0,0,0,0,0
Norway,2020-07-15,estimate,0,0,0,0,0
Norway,2020-07-16,estimate,0,0,0,0,0
Norway,2020-07-17,estimate,0,0,0,0,0
Norway,2020-07-18,estimate,0,0,0,0,0
Norway,2020-07-19,estimate,0,0,0,0,0
Norway,2020-07-20,estimate,0,0,0,0,0
Norway,2020-07-21,estimate,0,0,0,0,0
Norway,2020-07-22,estimate,0,0,0,0,0
Norway,2020-07-23,estimate,0,0,0,0,0
Norway,2020-07-24,estimate,0,0,0,0,0
Norway,2020-07-25,estimate,0,0,0,0,0
Norway,2020-07-26,estimate,0,0,0,0,0
Norway,2020-07-27,estimate,0,0,0,0,0
Norway,2020-07-28,estimate,0,0,0,0,0
Norway,2020-07-29,estimate,0,0,0,0,0
Norway,2020-07-30,estimate based on partial data,0,0,1,0,0
Norway,2020-07-31,estimate based on partial data,0,0,1,0,0
Norway,2020-08-01,estimate based on partial data,0,0,1,0,0
Norway,2020-08-02,estimate based on partial data,0,0,1,0,0
Norway,2020-08-03,estimate based on partial data,0,0,1,0,0
Norway,2020-08-04,estimate based on partial data,0,0,1,0,0
Norway,2020-08-05,estimate based on partial data,0,0,1,0,1
Norway,2020-08-06,estimate based on partial data,1,0,2,0,1
Norway,2020-08-07,estimate based on partial data,1,0,2,0,1
Norway,2020-08-08,estimate based on partial data,1,0,3,0,1
Norway,2020-08-09,estimate based on partial data,1,0,4,0,1
Norway,2020-08-10,estimate based on partial data,1,0,6,0,1
Norway,2020-08-11,estimate based on partial data,2,0,10,0,2
Norway,2020-08-12,estimate based on partial data,2,0,16,0,2
Norway,2020-08-13,estimate based on partial data,2,0,29,0,2
Norway,2020-08-14,estimate based on partial data,3,0,51,0,3
Norway,2020-08-15,estimate based on partial data,3,0,92,0,3
Norway,2020-08-16,estimate based on partial data,3,0,157,0,3
Norway,2020-08-17,forecast,4,0,286,0,4
Norway,2020-08-18,forecast,4,0,503,0,4
Norway,2020-08-19,forecast,5,0,926,0,5
Norway,2020-08-20,forecast,6,0,1720,0,6
Norway,2020-08-21,forecast,7,0,3163,0,7
Norway,2020-08-22,forecast,7,0,5673,0,7
Norway,2020-08-23,forecast,9,0,10642,0,9
Norway,2020-08-24,forecast,10,0,19547,0,10
Norway,2020-08-25,forecast,11,0,34810,0,11
Norway,2020-08-26,forecast,12,0,64537,0,13
Norway,2020-08-27,forecast,14,0,108217,0,14
Norway,2020-08-28,forecast,16,0,205006,0,16
Norway,2020-08-29,forecast,18,0,379630,0,18
Norway,2020-08-30,forecast,21,0,673506,0,21
Oman,2020-06-07,estimate,5,4,6,5,5
